?human	?humanLabel	?representedParty	?representedPartyLabel	?representedGroup	?representedGroupLabel	?electedInDistrict	?electedInDistrictLabel	?startDate	?endDate	?parliamentaryTerm	?parliamentaryTermLabel
<http://www.wikidata.org/entity/Q6198714>	"Jörn Svensson"@en	<http://www.wikidata.org/entity/Q110837>	"Left Party"@en	<http://www.wikidata.org/entity/Q753711>	"European United Left–Nordic Green Left"@en	<http://www.wikidata.org/entity/Q7654287>	"Sweden"@en	"1995-10-09T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"1999-07-19T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q17315706>	"Fourth European Parliament"@en
<http://www.wikidata.org/entity/Q6239260>	"John Hill"@en										
<http://www.wikidata.org/entity/Q6251349>	"John Osborn"@en										
<http://www.wikidata.org/entity/Q6265531>	"John de Courcy Ling"@en	<http://www.wikidata.org/entity/Q9626>	"Conservative Party"@en	<http://www.wikidata.org/entity/Q1377290>	"European Democrats"@en	<http://www.wikidata.org/entity/Q16997774>	"Midlands Central"@en	"1979-07-17T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"1984-07-23T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q17315702>	"First European Parliament"@en
<http://www.wikidata.org/entity/Q6265531>	"John de Courcy Ling"@en	<http://www.wikidata.org/entity/Q9626>	"Conservative Party"@en	<http://www.wikidata.org/entity/Q1377290>	"European Democrats"@en	<http://www.wikidata.org/entity/Q16997774>	"Midlands Central"@en	"1984-07-24T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"1989-07-24T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q17315703>	"Second European Parliament"@en
<http://www.wikidata.org/entity/Q6271017>	"Paweł Piskorski"@en							"2004-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"2009-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>		
<http://www.wikidata.org/entity/Q6271017>	"Paweł Piskorski"@en	<http://www.wikidata.org/entity/Q2351138>	"Democratic Party"@en	<http://www.wikidata.org/entity/Q839097>	"Group of the Alliance of Liberals and Democrats for Europe"@en	<http://www.wikidata.org/entity/Q7208888>	"Poland"@en	"2004-07-20T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"2009-07-13T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q4642661>	"Sixth European Parliament"@en
<http://www.wikidata.org/entity/Q6271291>	"Zdzisław Chmielewski"@en	<http://www.wikidata.org/entity/Q156868>	"Civic Platform"@en	<http://www.wikidata.org/entity/Q635616>	"European People's Party group"@en	<http://www.wikidata.org/entity/Q6695702>	"Lubusz and West Pomeranian"@en	"2004-07-20T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"2009-07-13T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q4642661>	"Sixth European Parliament"@en
<http://www.wikidata.org/entity/Q6377404>	"Jan Kozłowski"@en	<http://www.wikidata.org/entity/Q156868>	"Civic Platform"@en	<http://www.wikidata.org/entity/Q635616>	"European People's Party group"@en	<http://www.wikidata.org/entity/Q7208888>	"Poland"@en	"2010-03-04T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"2014-06-30T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q4644021>	"Seventh European Parliament"@en
<http://www.wikidata.org/entity/Q6706856>	"Luís Queiró"@en	<http://www.wikidata.org/entity/Q1054298>	"Democratic and Social Centre – People's Party"@en	<http://www.wikidata.org/entity/Q635616>	"European People's Party group"@en	<http://www.wikidata.org/entity/Q7232531>	"Portugal"@en	"1999-07-20T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"2004-07-19T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q16836722>	"Fifth European Parliament"@en
<http://www.wikidata.org/entity/Q6706856>	"Luís Queiró"@en	<http://www.wikidata.org/entity/Q1054298>	"Democratic and Social Centre – People's Party"@en	<http://www.wikidata.org/entity/Q635616>	"European People's Party group"@en	<http://www.wikidata.org/entity/Q7232531>	"Portugal"@en	"2004-07-20T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"2009-07-13T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q4642661>	"Sixth European Parliament"@en
<http://www.wikidata.org/entity/Q6751217>	"Manolis Kefalogiannis"@en	<http://www.wikidata.org/entity/Q223153>	"New Democracy"@en	<http://www.wikidata.org/entity/Q635616>	"European People's Party group"@en	<http://www.wikidata.org/entity/Q17077105>	"Greece"@en	"2014-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>		<http://www.wikidata.org/entity/Q17315694>	"Eighth European Parliament"@en
<http://www.wikidata.org/entity/Q6768384>	"Mark Killilea, Jnr"@en	<http://www.wikidata.org/entity/Q216517>	"Fianna Fáil"@en	<http://www.wikidata.org/entity/Q1440563>	"European Democratic Alliance"@en	<http://www.wikidata.org/entity/Q1126142>	"Connacht–Ulster"@en	"1989-07-25T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"1994-07-18T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q17315704>	"Third European Parliament"@en
<http://www.wikidata.org/entity/Q6768384>	"Mark Killilea, Jnr"@en	<http://www.wikidata.org/entity/Q216517>	"Fianna Fáil"@en	<http://www.wikidata.org/entity/Q1440563>	"European Democratic Alliance"@en	<http://www.wikidata.org/entity/Q1126142>	"Connacht–Ulster"@en	"1987-03-24T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"1989-07-24T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q17315703>	"Second European Parliament"@en
<http://www.wikidata.org/entity/Q6768384>	"Mark Killilea, Jnr"@en	<http://www.wikidata.org/entity/Q216517>	"Fianna Fáil"@en	<http://www.wikidata.org/entity/Q7886444>	"Union for Europe"@en	<http://www.wikidata.org/entity/Q1126142>	"Connacht–Ulster"@en	"1994-07-19T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"1999-07-19T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q17315706>	"Fourth European Parliament"@en
<http://www.wikidata.org/entity/Q6845361>	"Mihály Balla"@en							"2004-05-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"2004-07-19T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>		
<http://www.wikidata.org/entity/Q6845361>	"Mihály Balla"@en	<http://www.wikidata.org/entity/Q387006>	"Fidesz"@en	<http://www.wikidata.org/entity/Q635616>	"European People's Party group"@en	<http://www.wikidata.org/entity/Q5943060>	"Hungary"@en	"2004-05-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"2004-07-19T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q16836722>	"Fifth European Parliament"@en
<http://www.wikidata.org/entity/Q6896677>	"Molly Scott Cato"@en	<http://www.wikidata.org/entity/Q9669>	"Green Party of England and Wales"@en	<http://www.wikidata.org/entity/Q751935>	"The Greens–European Free Alliance"@en	<http://www.wikidata.org/entity/Q2973373>	"South West England"@en	"2014-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"2019-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q17315694>	"Eighth European Parliament"@en
<http://www.wikidata.org/entity/Q7036081>	"Nikolaos Salavrakos"@en	<http://www.wikidata.org/entity/Q226085>	"Popular Orthodox Rally"@en	<http://www.wikidata.org/entity/Q17291055>	"Europe of Freedom and Democracy"@en	<http://www.wikidata.org/entity/Q17077105>	"Greece"@en	"2009-10-14T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"2014-06-30T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q4644021>	"Seventh European Parliament"@en
<http://www.wikidata.org/entity/Q7050311>	"Norbert Erdős"@en	<http://www.wikidata.org/entity/Q387006>	"Fidesz"@en	<http://www.wikidata.org/entity/Q635616>	"European People's Party group"@en	<http://www.wikidata.org/entity/Q5943060>	"Hungary"@en	"2014-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>		<http://www.wikidata.org/entity/Q17315694>	"Eighth European Parliament"@en
<http://www.wikidata.org/entity/Q7123530>	"Paddy Lane"@en	<http://www.wikidata.org/entity/Q216517>	"Fianna Fáil"@en	<http://www.wikidata.org/entity/Q1440563>	"European Democratic Alliance"@en	<http://www.wikidata.org/entity/Q6936919>	"Munster"@en	"1989-07-25T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"1994-07-18T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q17315704>	"Third European Parliament"@en
<http://www.wikidata.org/entity/Q7459465>	"Seán Brosnan"@en										
<http://www.wikidata.org/entity/Q7533492>	"Siôn Simon"@en	<http://www.wikidata.org/entity/Q9630>	"Labour Party"@en	<http://www.wikidata.org/entity/Q507343>	"Progressive Alliance of Socialists and Democrats"@en	<http://www.wikidata.org/entity/Q7985930>	"West Midlands"@en	"2014-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>		<http://www.wikidata.org/entity/Q17315694>	"Eighth European Parliament"@en
<http://www.wikidata.org/entity/Q7563041>	"Sophie Montel"@en	<http://www.wikidata.org/entity/Q19836118>	"Alliance  C – Christians for Germany"@en	<http://www.wikidata.org/entity/Q1440626>	"Non-Inscrits"@en	<http://www.wikidata.org/entity/Q547526>	"East France"@en	"2018-09-13T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>		<http://www.wikidata.org/entity/Q17315694>	"Eighth European Parliament"@en
<http://www.wikidata.org/entity/Q7563041>	"Sophie Montel"@en	<http://www.wikidata.org/entity/Q41330182>	"The Patriots"@en	<http://www.wikidata.org/entity/Q1165759>	"Europe of Freedom and Direct Democracy"@en	<http://www.wikidata.org/entity/Q547526>	"East France"@en	"2017-10-04T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"2018-09-12T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q17315694>	"Eighth European Parliament"@en
<http://www.wikidata.org/entity/Q7563041>	"Sophie Montel"@en	<http://www.wikidata.org/entity/Q205150>	"National Rally"@en	<http://www.wikidata.org/entity/Q1440626>	"Non-Inscrits"@en	<http://www.wikidata.org/entity/Q547526>	"East France"@en	"2014-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"2015-06-14T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q17315694>	"Eighth European Parliament"@en
<http://www.wikidata.org/entity/Q7563041>	"Sophie Montel"@en	<http://www.wikidata.org/entity/Q205150>	"National Rally"@en	<http://www.wikidata.org/entity/Q20113710>	"Europe of Nations and Freedom"@en	<http://www.wikidata.org/entity/Q547526>	"East France"@en	"2015-06-15T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"2017-10-03T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q17315694>	"Eighth European Parliament"@en
<http://www.wikidata.org/entity/Q7648492>	"Susan Waddington"@en	<http://www.wikidata.org/entity/Q9630>	"Labour Party"@en	<http://www.wikidata.org/entity/Q507343>	"Progressive Alliance of Socialists and Democrats"@en	<http://www.wikidata.org/entity/Q6519145>	"Leicester"@en	"1994-07-19T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"1999-07-19T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q17315706>	"Fourth European Parliament"@en
<http://www.wikidata.org/entity/Q7787898>	"Thomas Brimelow, Baron Brimelow"@en										
<http://www.wikidata.org/entity/Q8273442>	"Nikos Vakalis"@en	<http://www.wikidata.org/entity/Q223153>	"New Democracy"@en	<http://www.wikidata.org/entity/Q635616>	"European People's Party group"@en	<http://www.wikidata.org/entity/Q17077105>	"Greece"@en	"2004-07-20T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"2009-07-13T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q4642661>	"Sixth European Parliament"@en
<http://www.wikidata.org/entity/Q8961389>	"Fernando Suárez González"@en	<http://www.wikidata.org/entity/Q185088>	"People's Party"@en	<http://www.wikidata.org/entity/Q635616>	"European People's Party group"@en	<http://www.wikidata.org/entity/Q16254367>	"Spain"@en	"1986-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"1989-07-24T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q17315703>	"Second European Parliament"@en
<http://www.wikidata.org/entity/Q8961389>	"Fernando Suárez González"@en	<http://www.wikidata.org/entity/Q185088>	"People's Party"@en	<http://www.wikidata.org/entity/Q635616>	"European People's Party group"@en	<http://www.wikidata.org/entity/Q16254367>	"Spain"@en	"1989-07-25T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"1994-07-18T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q17315704>	"Third European Parliament"@en
<http://www.wikidata.org/entity/Q9095320>	"Víctor Manuel Arbeloa"@en	<http://www.wikidata.org/entity/Q138198>	"Spanish Socialist Workers' Party"@en	<http://www.wikidata.org/entity/Q507343>	"Progressive Alliance of Socialists and Democrats"@en	<http://www.wikidata.org/entity/Q16254367>	"Spain"@en	"1989-07-25T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"1994-07-18T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q17315704>	"Third European Parliament"@en
<http://www.wikidata.org/entity/Q9095320>	"Víctor Manuel Arbeloa"@en	<http://www.wikidata.org/entity/Q138198>	"Spanish Socialist Workers' Party"@en	<http://www.wikidata.org/entity/Q507343>	"Progressive Alliance of Socialists and Democrats"@en	<http://www.wikidata.org/entity/Q16254367>	"Spain"@en	"1986-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"1989-07-24T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q17315703>	"Second European Parliament"@en
<http://www.wikidata.org/entity/Q9153340>	"Andrzej Pęczak"@en	<http://www.wikidata.org/entity/Q953174>	"Democratic Left Alliance"@en	<http://www.wikidata.org/entity/Q507343>	"Progressive Alliance of Socialists and Democrats"@en	<http://www.wikidata.org/entity/Q7208888>	"Poland"@en	"2004-05-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"2004-07-19T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q16836722>	"Fifth European Parliament"@en
<http://www.wikidata.org/entity/Q9159691>	"Arkadiusz Tomasz Bratkowski"@en	<http://www.wikidata.org/entity/Q218477>	"Polish People's Party"@en	<http://www.wikidata.org/entity/Q635616>	"European People's Party group"@en	<http://www.wikidata.org/entity/Q7208888>	"Poland"@en	"2011-12-07T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"2014-06-30T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q4644021>	"Seventh European Parliament"@en
<http://www.wikidata.org/entity/Q9184645>	"Carlos Bautista Ojeda"@en	<http://www.wikidata.org/entity/Q1278980>	"Andalusian Party"@en	<http://www.wikidata.org/entity/Q751935>	"The Greens–European Free Alliance"@en	<http://www.wikidata.org/entity/Q16254367>	"Spain"@en	"1999-07-20T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"2003-07-06T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q16836722>	"Fifth European Parliament"@en
<http://www.wikidata.org/entity/Q9188941>	"Babis Angourakis"@en	<http://www.wikidata.org/entity/Q192406>	"Communist Party of Greece"@en	<http://www.wikidata.org/entity/Q753711>	"European United Left–Nordic Green Left"@en	<http://www.wikidata.org/entity/Q17077105>	"Greece"@en	"2009-10-14T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"2014-06-30T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q4644021>	"Seventh European Parliament"@en
<http://www.wikidata.org/entity/Q9195796>	"Constantin Dumitru"@en	<http://www.wikidata.org/entity/Q852402>	"Democratic Liberal Party"@en	<http://www.wikidata.org/entity/Q635616>	"European People's Party group"@en	<http://www.wikidata.org/entity/Q7362480>	"Romania"@en	"2007-12-10T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"2009-07-13T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q4642661>	"Sixth European Parliament"@en
<http://www.wikidata.org/entity/Q9256481>	"Eva Ortiz Vilella"@en	<http://www.wikidata.org/entity/Q185088>	"People's Party"@en	<http://www.wikidata.org/entity/Q635616>	"European People's Party group"@en	<http://www.wikidata.org/entity/Q16254367>	"Spain"@en	"2011-12-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"2014-06-30T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q4644021>	"Seventh European Parliament"@en
<http://www.wikidata.org/entity/Q1200008>	"Derek Clark"@en	<http://www.wikidata.org/entity/Q10647>	"UK Independence Party"@en	<http://www.wikidata.org/entity/Q655137>	"Independence/Democracy"@en	<http://www.wikidata.org/entity/Q5328978>	"East Midlands"@en	"2004-07-20T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"2009-07-13T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q4642661>	"Sixth European Parliament"@en
<http://www.wikidata.org/entity/Q31236>	"Reinhard Bütikofer"@en	<http://www.wikidata.org/entity/Q49766>	"Alliance '90/The Greens"@en	<http://www.wikidata.org/entity/Q751935>	"The Greens–European Free Alliance"@en	<http://www.wikidata.org/entity/Q1350565>	"Germany"@en	"2019-07-02T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>		<http://www.wikidata.org/entity/Q64038205>	"Ninth European Parliament"@en
<http://www.wikidata.org/entity/Q55910>	"Jerzy Buzek"@en	<http://www.wikidata.org/entity/Q156868>	"Civic Platform"@en	<http://www.wikidata.org/entity/Q635616>	"European People's Party group"@en	<http://www.wikidata.org/entity/Q7208888>	"Poland"@en	"2019-07-02T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>		<http://www.wikidata.org/entity/Q64038205>	"Ninth European Parliament"@en
<http://www.wikidata.org/entity/Q929393>	"Pascal Canfin"@en	<http://www.wikidata.org/entity/Q743390>	"The Greens"@en	<http://www.wikidata.org/entity/Q64590185>	"Renew Europe"@en	<http://www.wikidata.org/entity/Q5478259>	"France"@en	"2019-07-02T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>		<http://www.wikidata.org/entity/Q64038205>	"Ninth European Parliament"@en
<http://www.wikidata.org/entity/Q10291438>	"Graça Carvalho"@en	<http://www.wikidata.org/entity/Q595575>	"Social Democratic Party"@en	<http://www.wikidata.org/entity/Q635616>	"European People's Party group"@en	<http://www.wikidata.org/entity/Q7232531>	"Portugal"@en	"2019-07-02T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>		<http://www.wikidata.org/entity/Q64038205>	"Ninth European Parliament"@en
<http://www.wikidata.org/entity/Q578504>	"David Casa"@en	<http://www.wikidata.org/entity/Q594056>	"Nationalist Party"@en	<http://www.wikidata.org/entity/Q635616>	"European People's Party group"@en	<http://www.wikidata.org/entity/Q6744650>	"Malta"@en	"2019-07-02T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>		<http://www.wikidata.org/entity/Q64038205>	"Ninth European Parliament"@en
<http://www.wikidata.org/entity/Q77761>	"Daniel Caspary"@en	<http://www.wikidata.org/entity/Q49762>	"Christian Democratic Union"@en	<http://www.wikidata.org/entity/Q635616>	"European People's Party group"@en	<http://www.wikidata.org/entity/Q1350565>	"Germany"@en	"2019-07-02T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>		<http://www.wikidata.org/entity/Q64038205>	"Ninth European Parliament"@en
<http://www.wikidata.org/entity/Q17266683>	"Fabio Massimo Castaldo"@en	<http://www.wikidata.org/entity/Q47817>	"Five Star Movement"@en	<http://www.wikidata.org/entity/Q1440626>	"Non-Inscrits"@en	<http://www.wikidata.org/entity/Q66477411>	"Italy"@en	"2019-07-02T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>		<http://www.wikidata.org/entity/Q64038205>	"Ninth European Parliament"@en
